Block,Cage,Hour,Minute,Time,Animal,z,x,y,Perch,Beh,Disturbed,Observer,Notes
4,D,8,30,8.5,ONAS,,,,,,,Hector,
4,E,8,30,8.5,ONAS,78,32,8,Mesh,Sit,,Hector,
4,A,9,0,9,ONAS,,,,,,,Hector,
4,B,9,0,9,ONAS,,,,,,,Hector,
4,C,9,0,9,ONAS,,,,,,,Hector,
4,D,9,0,9,ONAS,,,,,,,Hector,
4,E,9,0,9,ONAS,78,31,8,Mesh,Sit,,Hector,
4,A,9,30,9.5,ONAS,,,,,,,Hector,
4,B,9,30,9.5,ONAS,,,,,,,Hector,
4,C,9,30,9.5,ONAS,,,,,,,Hector,
4,D,9,30,9.5,ONAS,,,,,,,Hector,
4,E,9,30,9.5,ONAS,70,29,10,Mesh,Sit,,Hector,
4,A,10,0,10,ONAS,,,,,,,Hector,
4,B,10,0,10,ONAS,,,,,,,Hector,
4,C,10,0,10,ONAS,,,,,,,Hector,
4,D,10,0,10,ONAS,,,,,,,Hector,
4,E,10,0,10,ONAS,50,10,15,Mesh,Walk,,Hector,
4,A,10,30,10.5,ONAS,,,,,,,Hector,
4,B,10,30,10.5,ONAS,,,,,,,Hector,
4,C,10,30,10.5,ONAS,,,,,,,Hector,
4,D,10,30,10.5,ONAS,,,,,,,Hector,
4,E,10,30,10.5,ONAS,,,,,,,Hector,
4,A,11,0,11,ONAS,,,,,,,Hector,
4,B,11,0,11,ONAS,,,,,,,Hector,
4,C,11,0,11,ONAS,,,,,,,Hector,
4,D,11,0,11,ONAS,,,,,,,Hector,
4,E,11,0,11,ONAS,,,,,,,Hector,
4,A,11,30,11.5,ONAS,,,,,,,Hector,
4,B,11,30,11.5,ONAS,,,,,,,Hector,
4,C,11,30,11.5,ONAS,,,,,,,Hector,
4,D,11,30,11.5,ONAS,,,,,,,Hector,
4,E,11,30,11.5,ONAS,,,,,,,Hector,
4,A,12,0,12,ONAS,,,,,,,Hector,
4,B,12,0,12,ONAS,,,,,,,Hector,
4,C,12,0,12,ONAS,,,,,,,Hector,
4,D,12,0,12,ONAS,,,,,,,Hector,
4,E,12,0,12,ONAS,,,,,,,Hector,
4,A,12,30,12.5,ONAS,,,,,,,Hector,
4,B,12,30,12.5,ONAS,,,,,,,Hector,
4,C,12,30,12.5,ONAS,,,,,,,Hector,
4,D,12,30,12.5,ONAS,,,,,,,Hector,
4,E,12,30,12.5,ONAS,,,,,,,Hector,
4,A,13,0,13,ONAS,,,,,,,Hector,
4,B,13,0,13,ONAS,,,,,,,Hector,
4,C,13,0,13,ONAS,,,,,,,Hector,
4,D,13,0,13,ONAS,,,,,,,Hector,
4,E,13,0,13,ONAS,,,,,,,Hector,
4,A,13,30,13.5,ONAS,,,,,,,Hector,
4,B,13,30,13.5,ONAS,,,,,,,Hector,
4,C,13,30,13.5,ONAS,,,,,,,Hector,
4,D,13,30,13.5,ONAS,,,,,,,Hector,
4,E,13,30,13.5,ONAS,,,,,,,Hector,
4,A,14,0,14,ONAS,,,,,,,Hector,
4,B,14,0,14,ONAS,,,,,,,Hector,
4,C,14,0,14,ONAS,,,,,,,Hector,
4,D,14,0,14,ONAS,,,,,,,Hector,
4,E,14,0,14,ONAS,,,,,,,Hector,
4,A,14,30,14.5,ONAS,,,,,,,Hector,
4,B,14,30,14.5,ONAS,,,,,,,Hector,
4,C,14,30,14.5,ONAS,,,,,,,Hector,
4,D,14,30,14.5,ONAS,,,,,,,Hector,
4,E,14,30,14.5,ONAS,,,,,,,Hector,
4,A,15,0,15,ONAS,,,,,,,Hector,
4,B,15,0,15,ONAS,,,,,,,Hector,
4,C,15,0,15,ONAS,,,,,,,Hector,
4,D,15,0,15,ONAS,,,,,,,Hector,
4,E,15,0,15,ONAS,,,,,,,Hector,
4,A,15,30,15.5,ONAS,,,,,,,Hector,
4,B,15,30,15.5,ONAS,,,,,,,Hector,
4,C,15,30,15.5,ONAS,,,,,,,Hector,
4,D,15,30,15.5,ONAS,,,,,,,Hector,
4,E,15,30,15.5,ONAS,,,,,,,Hector,
4,A,16,0,16,ONAS,,,,,,,Hector,
4,B,16,0,16,ONAS,,,,,,,Hector,
4,C,16,0,16,ONAS,,,,,,,Hector,
4,D,16,0,16,ONAS,,,,,,,Hector,
4,E,16,0,16,ONAS,,,,,,,Hector,
4,A,16,30,16.5,ONAS,,,,,,,Hector,
4,B,16,30,16.5,ONAS,,,,,,,Hector,
4,C,16,30,16.5,ONAS,,,,,,,Hector,
4,D,16,30,16.5,ONAS,,,,,,,Hector,
4,E,16,30,16.5,ONAS,,,,,,,Hector,
4,A,17,0,17,ONAS,,,,,,,Hector,
4,B,17,0,17,ONAS,,,,,,,Hector,
4,C,17,0,17,ONAS,,,,,,,Hector,
4,D,17,0,17,ONAS,,,,,,,Hector,
4,E,17,0,17,ONAS,,,,,,,Hector,
4,A,17,30,17.5,ONAS,,,,,,,Hector,
4,B,17,30,17.5,ONAS,,,,,,,Hector,
4,C,17,30,17.5,ONAS,,,,,,,Hector,
4,D,17,30,17.5,ONAS,,,,,,,Hector,
4,E,17,30,17.5,ONAS,,,,,,,Hector,
4,A,18,0,18,ONAS,,,,,,,Hector,
4,B,18,0,18,ONAS,,,,,,,Hector,
4,C,18,0,18,ONAS,,,,,,,Hector,
4,D,18,0,18,ONAS,,,,,,,Hector,
4,E,18,0,18,ONAS,,,,,,,Hector,
4,A,18,30,18.5,ONAS,,,,,,,Hector,
4,B,18,30,18.5,ONAS,,,,,,,Hector,
4,C,18,30,18.5,ONAS,,,,,,,Hector,
4,D,18,30,18.5,ONAS,,,,,,,Hector,
4,E,18,30,18.5,ONAS,,,,,,,Hector,
4,A,19,0,19,ONAS,,,,,,,Hector,
4,B,19,0,19,ONAS,,,,,,,Hector,
4,C,19,0,19,ONAS,,,,,,,Hector,
4,D,19,0,19,ONAS,,,,,,,Hector,
4,E,19,0,19,ONAS,,,,,,,Hector,
