Block,Cage,Hour,Minute,Time,z,x,y,Perch,Beh,Disturbed,Observer,Notes,Animal
2,C,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,D,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,A,7,30,7.5,68,27,2,Mesh,Sit,NA,Nina,NA,MEFE
2,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,D,7,30,7.5,45,15,10,GS,Sit,NA,Nina,NA,MEFE
2,A,8,0,8,70,25,1,Mesh,Sit,NA,Nina,NA,MEFE
2,B,8,0,8,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,8,0,8,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,D,8,0,8,45,15,10,GS,Sit,NA,Nina,NA,MEFE
2,A,8,30,8.5,67,26,1,Mesh,Sit,NA,Nina,NA,MEFE
2,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,D,8,30,8.5,61,15,15,GS,Sit,NA,Nina,NA,MEFE
2,A,9,0,9,5,32,16,Ground,Sit,NA,Nina,NA,MEFE
2,B,9,0,9,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,9,0,9,15,20,10,GS,Sit,NA,Nina,NA,MEFE
2,D,9,0,9,66,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,9,30,9.5,28,20,12,Cage,Walk,NA,Nina,NA,MEFE
2,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,9,30,9.5,15,20,10,Sit,GS,NA,Nina,NA,MEFE
2,D,9,30,9.5,80,27,10,Mesh,Sit,NA,Nina,NA,MEFE
2,A,10,0,10,NA,NA,NA,NA,NA,NA,Nina,Dead,MEFE
2,B,10,0,10,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,10,0,10,83,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,D,10,0,10,84,8,10,GR,Sit,NA,Nina,NA,MEFE
2,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,10,30,10.5,4,35,11,Mesh,Sit,NA,Nina,NA,MEFE
2,D,10,30,10.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,11,0,11,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,11,0,11,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,11,0,11,82,1,7,Mesh,Sit,NA,Nina,NA,MEFE
2,D,11,0,11,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,11,30,11.5,79,18,10,Mesh,Walk,NA,Nina,NA,MEFE
2,D,11,30,11.5,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,12,0,12,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,12,0,12,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,12,0,12,80,17,11,Mesh,Walk,NA,Nina,NA,MEFE
2,D,12,0,12,83,20,10,GR,Sit,NA,Nina,NA,MEFE
2,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,12,30,12.5,-2,33,20,Mesh,Sit,NA,Nina,NA,MEFE
2,D,12,30,12.5,80,24,12,Mesh,Sit,NA,Nina,NA,MEFE
2,A,13,0,13,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,13,0,13,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,13,0,13,1,15,11,Ground,Sit,NA,Nina,NA,MEFE
2,D,13,0,13,70,28,1,Mesh,Walk,NA,Nina,NA,MEFE
2,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,13,30,13.5,-4,33,17,Mesh,Sit,NA,Nina,NA,MEFE
2,D,13,30,13.5,83,24,2,Mesh,Sit,NA,Nina,NA,MEFE
2,A,14,0,14,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,14,0,14,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,14,0,14,-2,33,17,Mesh,Sit,NA,Nina,NA,MEFE
2,D,14,0,14,83,21,8,GR,Walk,NA,Nina,NA,MEFE
2,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,14,30,14.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,14,30,14.5,1,30,22,Mesh,Sit_Molted,NA,Nina,NA,MEFE
2,D,14,30,14.5,40,22,15,GR,Sit,NA,Nina,NA,MEFE
2,A,15,0,15,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,15,0,15,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,15,0,15,1,30,22,Mesh,Sit,NA,Nina,NA,MEFE
2,D,15,0,15,81,31,14,Mesh,Sit,NA,Nina,NA,MEFE
2,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,15,30,15.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,15,30,15.5,34,5,13,Mesh,Sit,NA,Nina,NA,MEFE
2,D,15,30,15.5,81,31,14,Mesh,Sit,NA,Nina,NA,MEFE
2,A,16,0,16,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,16,0,16,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,16,0,16,1,2,14,Mesh,Sit,NA,Nina,NA,MEFE
2,D,16,0,16,83,11,10,GR,Sit,NA,Nina,NA,MEFE
2,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,16,30,16.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,16,30,16.5,81,2,2,Mesh,Sit,NA,Nina,NA,MEFE
2,D,16,30,16.5,83,21,12,GR,Sit,NA,Nina,NA,MEFE
2,A,17,0,17,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,17,0,17,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,17,0,17,82,2,2,Mesh,Sit,NA,Nina,NA,MEFE
2,D,17,0,17,82,25,1,Cage,Walk,NA,Nina,NA,MEFE
2,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,17,30,17.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,17,30,17.5,81,2,2,Mesh,Sit,NA,Nina,NA,MEFE
2,D,17,30,17.5,83,22,4,Mesh,Sit,NA,Nina,NA,MEFE
2,A,18,0,18,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,18,0,18,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,18,0,18,33,8,7,GR,Sit,NA,Nina,NA,MEFE
2,D,18,0,18,90,1,1,Mesh,Sit,NA,Nina,NA,MEFE
2,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,18,30,18.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,18,30,18.5,33,8,7,GR,Sit,NA,Nina,NA,MEFE
2,D,18,30,18.5,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,A,19,0,19,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,B,19,0,19,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,C,19,0,19,NA,NA,NA,NA,NA,NA,Nina,NA,MEFE
2,D,19,0,19,NA,NA,NA,NA,NA,NA,Nina,MIA,MEFE
2,A,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,C,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,D,7,0,7,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,C,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,D,7,30,7.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,8,0,8,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,8,0,8,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,8,0,8,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,D,8,0,8,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,8,30,8.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,D,8,30,8.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,9,0,9,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,9,0,9,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,9,0,9,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,D,9,0,9,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,9,30,9.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,9,30,9.5,20,17,6,GS,Sit,NA,Nina,NA,PIMI
2,D,9,30,9.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,10,0,10,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,10,0,10,81,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,10,0,10,20,17,6,GS,Sit,NA,Nina,NA,PIMI
2,D,10,0,10,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,10,30,10.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,10,30,10.5,20,17,6,Grass,Sit,NA,Nina,NA,PIMI
2,D,10,30,10.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,11,0,11,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,11,0,11,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,11,0,11,24,18,8,FB,Sit,NA,Nina,NA,PIMI
2,D,11,0,11,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,11,30,11.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,11,30,11.5,24,18,8,FB,Sit,NA,Nina,NA,PIMI
2,D,11,30,11.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,12,0,12,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,12,0,12,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,12,0,12,24,18,8,FB,Sit,NA,Nina,NA,PIMI
2,D,12,0,12,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,12,30,12.5,81,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,12,30,12.5,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,12,30,12.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,13,0,13,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,13,0,13,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,13,0,13,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,13,0,13,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,13,30,13.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,13,30,13.5,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,13,30,13.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,14,0,14,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,14,0,14,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,14,0,14,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,14,0,14,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,14,30,14.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,14,30,14.5,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,14,30,14.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,15,0,15,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,15,0,15,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,15,0,15,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,15,0,15,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,15,30,15.5,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,15,30,15.5,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,15,30,15.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,16,0,16,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,16,0,16,82,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,16,0,16,22,13,9,GR,Sit,NA,Nina,NA,PIMI
2,D,16,0,16,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,16,30,16.5,83,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,16,30,16.5,22,16,5,GS,Sit,NA,Nina,NA,PIMI
2,D,16,30,16.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,17,0,17,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,17,0,17,83,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,17,0,17,22,16,5,GS,Sit,NA,Nina,NA,PIMI
2,D,17,0,17,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,17,30,17.5,83,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,17,30,17.5,22,16,5,GS,Sit,NA,Nina,NA,PIMI
2,D,17,30,17.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,18,0,18,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,18,0,18,83,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,18,0,18,22,16,5,GS,Sit,NA,Nina,NA,PIMI
2,D,18,0,18,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,18,30,18.5,83,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,18,30,18.5,22,16,5,GS,Sit,NA,Nina,NA,PIMI
2,D,18,30,18.5,NA,NA,NA,NA,NA,NA,Nina,NA,GLGU
2,A,19,0,19,NA,NA,NA,NA,NA,NA,Nina,NA,PIMI
2,B,19,0,19,83,1,1,Cage,Sit,NA,Nina,NA,PIMI
2,C,19,0,19,22,16,5,GS,Sit,NA,Nina,NA,PIMI
2,D,19,0,19,NA,NA,NA,NA,NA,NA,Nina,wolfspidermissing,GLGU
7,A,7,0,7,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,C,7,0,7,83,1,3,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
8,C,7,0,7,62,18,5,GR,Sit,NA,Stefanie,NA,MEFE
7,A,7,30,7.5,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,7,30,7.5,80,-3,6,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,7,30,7.5,83,1,3,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,8,0,8,27,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,8,0,8,80,-5,4,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,8,0,8,83,3,3,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,8,0,8,80,30,6,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,8,30,8.5,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,8,30,8.5,80,-5,4,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,8,30,8.5,81,2,3,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,8,30,8.5,83,31,5,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,9,0,9,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,9,0,9,80,-5,4,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,9,0,9,81,2,3,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,9,0,9,62,18,5,GR,Sit,NA,Stefanie,NA,MEFE
7,A,9,30,9.5,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,9,30,9.5,80,-5,4,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,9,30,9.5,81,2,3,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,9,30,9.5,62,18,5,GR,Sit,NA,Stefanie,NA,MEFE
8,B,9,30,9.5,78,25,4,GR,Sit,NA,Stefanie,NA,MEFE
7,A,10,0,10,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,10,0,10,80,14,8,Cage,Walk,NA,Stefanie,NA,MEFE
7,C,10,0,10,81,-2,3,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,10,0,10,63,17,6,GR,Sit,NA,Stefanie,NA,MEFE
7,A,10,30,10.5,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,10,30,10.5,80,28,8,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,10,30,10.5,81,-2,2,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,10,30,10.5,73,11,6,Mesh,Walk,NA,Stefanie,NA,MEFE
7,A,11,0,11,28,24,9,GR,Sit,NA,Stefanie,NA,MEFE
7,B,11,0,11,78,18,8,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,11,0,11,81,-3,2,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,11,0,11,83,29,4,Mesh,Walk,NA,Stefanie,NA,MEFE
7,A,11,30,11.5,24,23,6,GR,Sit,NA,Stefanie,NA,MEFE
7,B,11,30,11.5,79,18,7,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,11,30,11.5,81,-2,2,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,11,30,11.5,82,30,2,Mesh,jump,NA,Stefanie,NA,MEFE
8,B,11,30,11.5,3,81,8,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,12,0,12,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,12,0,12,80,-3,5,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,12,0,12,81,-3,2,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,12,0,12,81,28,5,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,12,30,12.5,80,26,7,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,12,30,12.5,81,-3,2,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,12,30,12.5,78,22,9,Mesh,Walk,NA,Stefanie,NA,MEFE
8,B,12,30,12.5,57,24,7,GR,Sit,NA,Stefanie,NA,MEFE
7,A,13,0,13,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,13,0,13,80,28,7,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,13,0,13,81,-3,2,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,13,0,13,79,23,8,Mesh,Walk,NA,Stefanie,NA,MEFE
8,B,13,0,13,59,25,9,GR,Walk,NA,Stefanie,NA,MEFE
7,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,13,30,13.5,80,12,7,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,13,30,13.5,81,-3,4,Mesh,Walk,NA,Stefanie,NA,MEFE
8,B,13,30,13.5,15,23,10,Mesh,Walk,NA,Stefanie,NA,MEFE
7,A,14,0,14,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,14,0,14,60,3,9,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,14,0,14,81,-3,4,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,14,0,14,4,19,82,Mesh,Walk,NA,Stefanie,NA,MEFE
7,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,14,30,14.5,71,21,9,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,14,30,14.5,55,2,9,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,15,0,15,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,15,0,15,81,16,8,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,15,0,15,82,2,4,Mesh,Sit,NA,Stefanie,NA,MEFE
8,B,15,0,15,14,18,10,GS,Eat/Sit,NA,Stefanie,NA,MEFE
7,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,15,30,15.5,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,15,30,15.5,81,-3,4,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,16,0,16,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,16,0,16,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,16,0,16,81,-3,4,Mesh,Sit,NA,Stefanie,NA,MEFE
8,B,16,0,16,35,27,8,GR,Sit,NA,Stefanie,NA,MEFE
7,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,16,30,16.5,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,16,30,16.5,81,2,3,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,17,0,17,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,17,0,17,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,17,0,17,78,1,4,Mesh,Sit,NA,Stefanie,NA,MEFE
8,B,17,0,17,32,23,9,GR,Sit then Walk,NA,Stefanie,NA,MEFE
7,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,17,30,17.5,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,17,30,17.5,80,2,5,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,18,0,18,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,18,0,18,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,18,0,18,80,2,5,Mesh,Sit,NA,Stefanie,NA,MEFE
8,B,18,0,18,36,27,10,Cage,Sit,NA,Stefanie,NA,MEFE
7,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,18,30,18.5,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,18,30,18.5,80,2,5,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,19,0,19,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,19,0,19,47,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,19,0,19,80,2,5,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,19,0,19,51,9,15,GR,Sit,NA,Stefanie,NA,MEFE
7,A,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,7,0,7,72,14,9,GR,Sit,NA,Stefanie,NA,MEFE
7,C,7,0,7,82,12,9,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
8,C,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,C,7,30,7.5,82,10,8,Mesh,Hop*,NA,Stefanie,NA,MEFE
7,A,8,0,8,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,8,0,8,76,15,9,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,8,0,8,81,5,8,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,8,0,8,67,26,2,GR,Sit,NA,Stefanie,NA,MEFE
7,A,8,30,8.5,79,27,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,8,30,8.5,76,15,9,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,8,30,8.5,80,3,9,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,8,30,8.5,67,26,2,GR,Sit,NA,Stefanie,NA,MEFE
7,A,9,0,9,79,29,13,GR,Sit,NA,Stefanie,NA,MEFE
7,B,9,0,9,79,11,9,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,9,0,9,81,2,7,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,9,0,9,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,9,30,9.5,71,28,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,9,30,9.5,79,11,9,GR,Sit,NA,Stefanie,NA,MEFE
7,C,9,30,9.5,81,2,7,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,9,30,9.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
8,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,10,0,10,71,28,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,10,0,10,79,18,8,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,10,0,10,80,3,8,Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,10,0,10,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,10,30,10.5,71,28,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,10,30,10.5,29,15,5,GR,Eat,NA,Stefanie,NA,MEFE
7,C,10,30,10.5,81,2,8,Cage/Mesh,Sit,NA,Stefanie,NA,MEFE
8,C,10,30,10.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,11,0,11,71,28,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,11,0,11,53,-3,6,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,11,0,11,81,7,8,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,11,0,11,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,11,30,11.5,70,30,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,11,30,11.5,80,26,6,Mesh,Walk,NA,Stefanie,NA,MEFE
